Eylais canariensis;Eylais planipons
Frontipodopsis reticulatifrons;Frontipodopsis reticulatifrons
Parathyas rarus;Parathyas palustris
Atractides maderensis;Torrenticola maderensis
Atractides similis;Torrenticola similis
Lethaxona pygmaea;Lethaxona pygmaea
Acercopsis pistillifer;Acercopsis pistillifer
Limnolegeria longiseta ;Limnolegeria longiseta 
Torrenticola maderensis;Torrenticola maderensis
Pyropteron nigrobarbata;Pyropteron minianiformis
Synanthedon herzi;Synanthedon formicaeformis
Euxoa emolliens;Euxoa christophi
Sympistis lapponica;Pararctia lapponica
Chaetocladius guisseti;Chaetocladius (Chaetocladius) guisseti
Virgatanytarsus rossaroi;Tanytarsus rossaroi
Procladius imicola;Procladius (Psilotanypus) imicola;
Procladius islandicus;Procladius (Holotanypus) islandicus;
Procladius lugens;Procladius (Psilotanypus) lugens;
Procladius nigriventris;Procladius (Psilotanypus) imicola;
Procladius nudipennis;Procladius (Holotanypus) nudipennis;
Procladius paragretis;Procladius (Holotanypus) paragretis;
Procladius pectinatus;Procladius (Holotanypus) pectinatus;
Procladius pruinosus;Procladius (Procladius) pruinosus;
Procladius rufovittatus;Procladius (Psilotanypus) rufovittatus;
Procladius sagittalis;Procladius (Holotanypus) sagittalis;
Procladius signatus;Procladius (Holotanypus) signatus;
Proclymene mulleri;Proclymene muelleri;
Proctophyllodes macedo;Proctophyllodes vitzthumi;
Prosciara producta;Phytosciara (Prosciara) producta;
Prosciara prosciaroides;Phytosciara (Prosciara) prosciaroides;FE
Prosciara ungulata;Phytosciara (Prosciara) ungulata;FE
Prosimulium ursinum;Prosimulium (Prosimulium) ursinum;ITIS
Prostemma guttula;Prostemma (Prostemma) guttula;FE
Prostemma sanguineum;Prostemma (Prostemma) sanguineum;FE
Protaetia marmorata;Protaetia lugubris;
Proterebia phegea;Proterebia afra;
Protocalliphora spatulata;Protocalliphora (Protocalliphora) spatulata;
Protocalliphora tundrae;Protocalliphora (Protocalliphora) tundrae;
Protodeltote pygarga;Deltote pygarga;FE
Protzia squamosa;Protzia squamosa squamosa;
Proxenus hospes;Athetis hospes;FE
Psacasta exanthematica;Psacasta (Psacasta) exanthematica;FE
Psacasta granulata;Psacasta (Psacasta) granulata;AS
Psacasta tuberculata;Psacasta (Cryptodontus) tuberculata;
Psallus aethiops;Psallus (Apocremnus) aethiops;ITIS
Psallus albicinctus;Psallus (Psallus) albicinctus;FE
Psallus ambiguus;Psallus (Mesopsallus) ambiguus;
Psallus assimilis;Psallus (Hylopsallus) assimilis;
Psallus betuleti;Psallus (Apocremnus) betuleti;
Psallus confusus;Psallus (Psallus) confusus;
Psallus cruentatus;Psallus (Psallus) cruentatus;FE
Psallus falleni;Psallus (Psallus) falleni;
Psallus flavellus;Psallus (Psallus) flavellus;
Psallus graminicola;Psallus (Apocremnus) graminicola;
Psallus haematodes;Psallus (Psallus) haematodes;FE
Psallus lapponicus;Psallus (Pityopsallus) lapponicus;
Psallus laticeps;Psallus (Pityopsallus) laticeps;
Psallus lepidus;Psallus (Psallus) lepidus;
Psallus luridus;Psallus (Pityopsallus) luridus;
Psallus mollis;Psallus (Psallus) mollis;FE
Psallus montanus;Psallus (Apocremnus) montanus;
Psallus perrisi;Psallus (Hylopsallus) perrisi;
Psallus piceae;Psallus (Pityopsallus) piceae;
Psallus pinicola;Psallus (Pityopsallus) pinicola;
Psallus pseudoplatani;Psallus (Hylopsallus) pseudoplatani;
Psallus quercus;Psallus (Phylidea) quercus;
Psallus salicis;Psallus (Psallus) salicis;FE
Psallus variabilis;Psallus (Hylopsallus) variabilis;
Psallus varians;Psallus (Psallus) varians;FE
Psallus wagneri;Psallus (Hylopsallus) wagneri;
Psammoecus bipunctatus;Psammoecus bipuncatatus;
Psectrocladius barbatipes;Psectrocladius (Mesopsectrocladius) barbatipes;
Psectrocladius barbimanus;Psectrocladius (Psectrocladius) barbimanus;ITIS
Psectrocladius bisetus;Psectrocladius (Psectrocladius) bisetus;
Psectrocladius calcaratus;Psectrocladius (Monopsectrocladius) calcaratus;ITIS
Psectrocladius fennicus;Psectrocladius (Psectrocladius) fennicus;
Psectrocladius limbatellus;Psectrocladius (Psectrocladius) limbatellus;ITIS
Psectrocladius obvius;Psectrocladius (Allopsectrocladius) obvius;ITIS
Psectrocladius oligosetus;Psectrocladius (Psectrocladius) oligosetus;
Psectrocladius oxyura;Psectrocladius (Psectrocladius) oxyura;
Psectrocladius platypus;Psectrocladius (Allopsectrocladius) platypus;
Psectrocladius psilopterus;Psectrocladius (Psectrocladius) psilopterus;FE
Psectrocladius schlienzi;Psectrocladius (Psectrocladius) schlienzi;
Psectrocladius sokolovae;Psectrocladius (Psectrocladius) sokolovae;
Psectrocladius sordidellus;Psectrocladius (Psectrocladius) sordidellus;FE
Psectrocladius ventricosus;Psectrocladius (Psectrocladius) ventricosus;
Psectrocladius zetterstedti;Psectrocladius (Psectrocladius) zetterstedti;
Psen ater;Psen ater;HySI
Psen exaratus;Mimumesa beaumonti;
Psenulus brevitarsis;Psenulus chevrieri;
Psenulus pallipes;Psenulus pallipes;HySI
Psetta maxima;Scophthalmus maximus;
Pseudacrobasis nankingella;Pseudacrobasis tergestella;
Pseudanthias ventralis;Pseudanthias hawaiiensis;WORMS
Pseudatemelia colurnella;Agnoea colurnella;FE
Pseudatemelia elsae;Agnoea elsae;
Pseudatemelia flavifrontella;Agnoea flavifrontella;FE
Pseudatemelia josephinae;Agnoea josephinae;
Pseudatemelia latipennella;Agnoea latipennella;FE
Pseudatemelia subochreella;Agnoea subochreella;FE
Pseudatemelia synchrozella;Agnoea synchrozella;FE
Pseudavga flavicoxa;Rhysipolis flavicoxa;
Pseudepidalea viridis;Bufotes viridis;
Pseudoanthidium lituratum;Pseudoanthidium nanum;FE
Pseudochazara tisiphone;Pseudochazara mniszechii;
Pseudocnus perrieri;Pentactella perrieri;
Pseudodiamesa branickii;Pseudodiamesa (Pseudodiamesa) branickii;ITIS
Pseudodiamesa nivosa;Pseudodiamesa (Pseudodiamesa) nivosa;FE
Pseudogramma polyacantha;Pseudogramma polyacantha;FB
Pseudohadena chenopodiphaga;Eremohadena chenopodiphaga;
Pseudokatha rungsi;Eilema rungsi;
Pseudolycoriella villabonensis;Pseudolycoriella (Ostroverkhovana) villabonensis;
Pseudopallene longicollis;Cordylochele longicollis;
Pseudopanthera maculata;Pseudopanthera macularia;
Pseudopotamilla reniformis;Potamilla reniformis;
Pseudorthocladius curtistylus;Pseudorthocladius (Pseudorthocladius) curtistylus;FE
Pseudorthocladius macrovirgatus;Pseudorthocladius (Pseudorthocladius) macrovirgatus;FE
Pseudorthocladius pilosipennis;Pseudorthocladius (Pseudorthocladius) pilosipennis;FE
Pseudorthocladius uniserratus;Pseudorthocladius (Pseudorthocladius) uniserratus;
Pseudosmittia trilobata;Pseudosmittia obtusa;SyDip
Pseudotanais affinis;Pseudotanais affinis;WORMS
Pseudoxestia apfelbecki;Rusina apfelbecki;
Psila hennigi;Psila (Psila) hennigi;
Psila sibirica;Psila (Freyopsila) sibirica;SyDip
Psodos werneri;Psodos canaliculata;
Psolus squamatus;Psolus squamatus;WORMS
Psyche crassiorella;Psyche rassei;
Psychoda alternata;Tinearia alternata;ITIS
Psychoda lativentris;Tinearia lativentris;SyDip
Psylla pulchella;Cacopsylla pulchella;
Ptenidium laevigatum;Gillmeisterium nitidum;
Ptenidium nitidum;Ptenidium longicorne;
Ptereleotris microlepis;Ptereleotris evides;WORMS
Pterolysippe vanelli;Eclysippe vanelli;
Pteromalus cingulipes;Pteromalus albipennis;
Pteromalus fasciatus;Trichomalus lucidus;FE
Pterophorus ischnodactylus;Pterophorus ischnodactyla;
Pterophorus pentadactylus;Pterophorus pentadactyla;
Pterostichus aterrimus;Cheporus transversalis;FE
Pterostichus negligens;Phonias gyrosus;
Pterostichus strenuus;Phonias diligens;
Pterostichus transversalis;Pterostichus pedemontanus;
Pterostoma palpinum;Pterostoma palpina;
Ptilocephala atrella;Ptilocephala agrostidis;
Ptilocephala sicheliella;Ptilocephala liguriensis;FE
Ptilodontella cucullina;Ptilodon cucullina;
Ptinus clavipes;Ptinus latro;ITIS
Ptinus pilosus;Tectoptinus tectus;FE
Ptiolina nigrina;Ptiolina obscura;
Ptomaphagus sericatus;Ptomaphagus tenuicornis;FE
Pullimosina antennata;Pullimosina (Pullimosina) antennata;
Pullimosina dahli;Pullimosina (Dahlimosina) dahli;
Pullimosina heteroneura;Pullimosina (Pullimosina) heteroneura;ITIS
Pullimosina pullula;Pullimosina (Pullimosina) pullula;ITIS
Pullimosina vulgesta;Pullimosina (Pullimosina) vulgesta;
Pungitius pungitius;Pungitius sinensis;WORMS
Pyrausta rectefascialis;Pyrausta cingulata;
Pyrgus accreta;Pyrgus alveus;BEL
Pyrgus accretus;Pyrgus alveus;
Pyrgus foulquieri;Pyrgus bellieri;
Pyrgus trebevicensis;Pyrgus alveus;
Pyrois effusa;Amphipyra effusa;
Pyrophaena rosarum;Platycheirus rosarum;SyDip
Pyropteron chrysidiformis;Pyropteron sicula;FE
Pyropteron hellenicum;Pyropteron hellenicum;AH
Pyropteron icteropus;Pyropteron icteropus;AH
Pyropteron nigrobarbata;Pyropteron minianiformis;
Pyrrhia purpurina;Pyrrhia purpura;
Quedius aridulus;Raphirus persimilis;
Quedius hispanicus;Quedius simplicifrons;
Quedius picipes;Philonthus atratus;
Quedius spurius;Raphirus alpestris;
Quedius sublimbatus;Quedius suturalis;
Quedius suturalis;Philonthus discoideus;FE
Quercusia quercus;Favonius quercus;
Quistradrilus multisetosus;Quistadrilus multisetosus;
Rachispoda anceps;Rachispoda (Rachispoda) anceps;FE
Rachispoda breviceps;Rachispoda (Rachispoda) breviceps;FE
Rachispoda cryptochaeta;Rachispoda (Rachispoda) cryptochaeta;FE
Rachispoda fuscipennis;Rachispoda (Rachispoda) fuscipennis;FE
Rachispoda limosa;Rachispoda (Rachispoda) limosa;FE
Rachispoda lutosa;Rachispoda (Rachispoda) lutosa;FE
Raddaella batesii;Aphyosemion batesii;
Radiella hemisphaerica;Polymastia hemisphaerica;
Radix ovata;Radix peregra;
Raja brachyura;Bathyraja brachyurops;FB
Ramonda latifrons;Periscepsia (Ramonda) latifrons;FE
Ramonda prunaria;Periscepsia (Ramonda) prunaria;FE
Ramonda ringdahli;Periscepsia (Ramonda) ringdahli;FE
Ramonda spathulata;Periscepsia (Ramonda) spathulata;FE
Ranatra linearis;Ranatra (Ranatra) linearis;ITIS
Raphimetopus ablutella;Coenochroa ablutella;FE
Rebelia herrichiella;Rebelia plumella;
Reichertella geniculata;Reichertella (Reichertella) geniculata;FE
Reichertella hamifera;Reichertella (Pharsoreichertella) hamifera;
Reichertella nigra;Reichertella (Reichertella) nigra;FE
Renicola lari;Nephromonorcha lari;
Resapamea nikerlii;Luperina nickerlii;
Resapamea testacea;Luperina testacea;
Reticulitermes santonensis;Reticulitermes flavipes;
Rhabdomastix laeta;Rhabdomastix (Sacandaga) laeta;
Rhabdomastix laetoidea;Rhabdomastix (Rhabdomastix) laetoidea;
Rhabdomastix parva;Rhabdomastix (Sacandaga) parva;
Rhacaplacarus ortizi;Hoplophorella ortizi;
Rhacocleis corsicana;Pterolepis corsicana;
Rhacocleis crypta;Pterolepis crypta;
Rhacocleis graeca;Pterolepis graeca;
Rhagio annulatus;Rhagio maculatus;SyDip
Rhagio tringarius;Rhagio vitripennis;ITIS
Rhagoletis flavicincta;Rhagoletis flavicincta;ITIS
Rhagonycha atra;Rhagonycha elongata;FE
Rhagonycha improvisa;Rhagonycha fuscitibia;
Rhagonycha limbata;Rhagonycha nigriventris;
Rhamphomyia albidiventris;Rhamphomyia (Pararhamphomyia) albidiventris;
Rhamphomyia albipennis;Rhamphomyia (Pararhamphomyia) albipennis;
Rhamphomyia albissima;Rhamphomyia (Pararhamphomyia) albissima;
Rhamphomyia albitarsis;Rhamphomyia (Pararhamphomyia) albitarsis;
Rhamphomyia albosegmentata;Rhamphomyia (Rhamphomyia) albosegmentata;
Rhamphomyia alpina;Rhamphomyia (Lundstroemiella) strobli;
Rhamphomyia angulifera;Rhamphomyia (Pararhamphomyia) angulifera;
Rhamphomyia anomalina;Rhamphomyia (Megacyttarus) anomala;
Rhamphomyia anomalipennis;Rhamphomyia (Megacyttarus) anomalipennis;
Rhamphomyia argentata;Rhamphomyia (Rhamphomyia) argentata;
Rhamphomyia atra;Rhamphomyia (Pararhamphomyia) atra;
Rhamphomyia barbata;Rhamphomyia (Pararhamphomyia) barbata;
Rhamphomyia bohemica;Rhamphomyia (Holoclera) bohemica;
Rhamphomyia breviventris;Rhamphomyia (Pararhamphomyia) breviventris;
Rhamphomyia caesia;Rhamphomyia (Pararhamphomyia) caesia;
Rhamphomyia caliginosa;Rhamphomyia (Holoclera) caliginosa;
Rhamphomyia caudata;Rhamphomyia (Pararhamphomyia) caudata;
Rhamphomyia cinerascens;Rhamphomyia (Rhamphomyia) cinerascens;FE
Rhamphomyia coracina;Rhamphomyia (Rhamphomyia) coracina;
Rhamphomyia culicina;Rhamphomyia (Holoclera) culicina;
Rhamphomyia curvula;Rhamphomyia (Pararhamphomyia) curvula;
Rhamphomyia dentata;Rhamphomyia (Pararhamphomyia) dentata;
Rhamphomyia dispar;Rhamphomyia (Holoclera) sciarina;
Rhamphomyia dorsata;Rhamphomyia (Rhamphomyia) dorsata;
Rhamphomyia dudai;Rhamphomyia (Lundstroemiella) dudai;
Rhamphomyia filicauda;Rhamphomyia (Pararhamphomyia) filicauda;
Rhamphomyia fuscipennis;Rhamphomyia (Pararhamphomyia) fuscipennis;
Rhamphomyia fuscula;Rhamphomyia (Pararhamphomyia) fuscula;
Rhamphomyia galactoptera;Rhamphomyia (Aclonempis) galactoptera;
Rhamphomyia geniculata;Rhamphomyia scutellaris;
Rhamphomyia gibba;Rhamphomyia (Amydroneura) gibba;
Rhamphomyia griseola;Rhamphomyia (Pararhamphomyia) griseola;
Rhamphomyia hoeli;Rhamphomyia (Pararhamphomyia) hoeli;
Rhamphomyia hybotina;Rhamphomyia (Lundstroemiella) hybotina;
Rhamphomyia ignobilis;Rhamphomyia (Rhamphomyia) ignobilis;
Rhamphomyia laevipes;Rhamphomyia (Rhamphomyia) laevipes;FE
Rhamphomyia lividiventris;Rhamphomyia (Pararhamphomyia) lividiventris;
Rhamphomyia longestylata;Rhamphomyia (Pararhamphomyia) caudata;
Rhamphomyia longipes;Rhamphomyia (Aclonempis) longipes;
Rhamphomyia lucidula;Rhamphomyia (Pararhamphomyia) lucidula;
Rhamphomyia marginata;Rhamphomyia (Pararhamphomyia) marginata;
Rhamphomyia micropyga;Rhamphomyia (Pararhamphomyia) micropyga;
Rhamphomyia modesta;Rhamphomyia (Pararhamphomyia) modesta;
Rhamphomyia morio;Rhamphomyia (Rhamphomyia) morio;
Rhamphomyia murina;Rhamphomyia (Pararhamphomyia) murina;
Rhamphomyia nigripennis;Rhamphomyia (Holoclera) nigripennis;
Rhamphomyia nigrita;Rhamphomyia (Dasyrhamphomyia) nigrita;ITIS
Rhamphomyia nitidula;Rhamphomyia (Rhamphomyia) nitidula;
Rhamphomyia niveipennis;Rhamphomyia (Pararhamphomyia) niveipennis;
Rhamphomyia nodipes;Rhamphomyia (Megacyttarus) nodipes;
Rhamphomyia obscura;Rhamphomyia (Pararhamphomyia) obscura;
Rhamphomyia obscuripennis;Rhamphomyia (Pararhamphomyia) obscuripennis;
Rhamphomyia paradoxa;Rhamphomyia (Megacyttarus) paradoxa;
Rhamphomyia physoprocta;Rhamphomyia (Pararhamphomyia) physoprocta;
Rhamphomyia pilifer;Rhamphomyia (Pararhamphomyia) pilifer;
Rhamphomyia plumifera;Rhamphomyia (Pararhamphomyia) plumifera;
Rhamphomyia plumipes;Rhamphomyia (Pararhamphomyia) plumipes;FE
Rhamphomyia poplitea;Rhamphomyia (Pararhamphomyia) poplitea;
Rhamphomyia praestans;Rhamphomyia (Pararhamphomyia) praestans;
Rhamphomyia pusilla;Rhamphomyia (Pararhamphomyia) pusilla;
Rhamphomyia rufipes;Rhamphomyia currani;SyDip
Rhamphomyia sciarina;Rhamphomyia (Holoclera) sciarina;
Rhamphomyia simplex;Rhamphomyia (Pararhamphomyia) simplex;
Rhamphomyia spinipes;Rhamphomyia (Rhamphomyia) spinipes;FE
Rhamphomyia stigmosa;Rhamphomyia (Rhamphomyia) stigmosa;
Rhamphomyia sulcata;Rhamphomyia (Rhamphomyia) sulcatella;FE
Rhamphomyia tarsata;Rhamphomyia (Pararhamphomyia) tarsata;
Rhamphomyia tibialis;Rhamphomyia (Rhamphomyia) tibialis;
Rhamphomyia tibiella;Rhamphomyia (Pararhamphomyia) tibiella;
Rhamphomyia tipularia;Rhamphomyia (Pararhamphomyia) tipularia;
Rhamphomyia trigemina;Rhamphomyia (Holoclera) trigemina;
Rhamphomyia umbripennis;Rhamphomyia (Holoclera) umbripennis;
Rhamphomyia unguiculata;Rhamphomyia (Pararhamphomyia) unguiculata;
Rhamphomyia variabilis;Rhamphomyia (Holoclera) variabilis;
Rhamphomyia vesiculosa;Rhamphomyia (Rhamphomyia) vesiculosa;FE
Rhaphium appendiculatum;Rhaphium macrocerum;FE
Rhaphium caliginosum;Rhaphium caliginosum;SyDip
Rhaphium discolor;Rhaphium discolor;ITIS
Rhaphium lanceolatum;Rhaphium caliginosum;FE
Rhaphium macrocerum;Rhaphium macrocerum;SyDip
Rheocricotopus chalybeatus;Rheocricotopus (Psilocricotopus) chalybeatus;
Rheocricotopus chapmani;Rheocricotopus (Psilocricotopus) chapmani;ITIS
Rheocricotopus effusus;Rheocricotopus (Rheocricotopus) effusus;ITIS
Rheocricotopus fuscipes;Rheocricotopus (Rheocricotopus) fuscipes;FE
Rheocricotopus reduncus;Rheocricotopus (Rheocricotopus) reduncus;
Rheocricotopus robacki;Rheocricotopus (Psilocricotopus) robacki;ITIS
Rheumaptera cervinalis;Rheumaptera cervinalis;AH
Rheumaptera montivagata;Hydria montivagata;
Rheumaptera undulata;Hydria undulata;ITIS
Rhingia austriaca;Rhingia (Rhingia) austriaca;
Rhingia borealis;Rhingia (Rhingia) austriaca;
Rhingia campestris;Rhingia (Rhingia) campestris;
Rhingia rostrata;Rhingia (Rhingia) rostrata;FE
Rhinosimus aeneus;Salpingus aeneus;
Rhipidia maculata;Limonia duplicata;FE
Rhipidia uniseriata;Limonia (Rhipidia) uniseriata;
Rhithrogena johannis;Rhithrogena siciliana;
Rhodeus amarus;Rhodeus meridionalis;FB
Rhodeus sericeus;Rhodeus meridionalis;FB
Rhogogaster polaris;Rhogogaster californica;
Rhopalum clavipes;Rhopalum jessonicum;HySI
Rhopalum coarctatum;Rhopalum coarctatum;HySI
Rhopalus conspersus;Rhopalus (Rhopalus) conspersus;FE
Rhopalus distinctus;Rhopalus (Rhopalus) distinctus;FE
Rhopalus lepidus;Rhopalus (Rhopalus) lepidus;
Rhopalus maculatus;Rhopalus (Aeschyntelus) maculatus;
Rhopalus parumpunctatus;Rhopalus (Rhopalus) parumpunctatus;
Rhopalus rufus;Rhopalus (Rhopalus) rufus;
Rhopalus subrufus;Rhopalus (Rhopalus) subrufus;ITIS
Rhyacia grisescens;Epipsilia grisescens;
Rhyacia latens;Epipsilia latens;
Rhyacophila sociata;Rhyacophila fasciata;
Rhynchaenus lonicerae;Rhynchaenus xylostei;
Rhynchaenus pilosus;Orchestes alni;
Rhynchites aethiops;Involvulus aethiops;
Rhynchites olivaceus;Lasiorhynchites olivaceus;
Rhynocoris annulatus;Rhynocoris (Rhynocoris) annulatus;FE
Rhynocoris cuspidatus;Rhynocoris (Rhynocoris) cuspidatus;
Rhynocoris erythropus;Rhynocoris (Rhynocoris) erythropus;FE
Rhynocoris iracundus;Rhynocoris (Rhynocoris) iracundus;ITIS
Rhynocoris rubricus;Rhynocoris (Rhynocoris) rubricus;FE
Rhyparia purpurata;Diacrisia purpurata;FE
Rhyparioides metelkana;Diacrisia metelkana;FE
Rhysodes americanus;Omoglymmius americanus;
Rissoa labiosa;Rissoa membranacea;
Rosalia alpina;Rosalia funebris;FE
Rossia macrosoma;Rossia macrosoma;WORMS
Rotylenchus fallorobustus;Rotylenchus robustus;
Rutilus albus;Leucos albus;
Rutilus aula;Leucos aula;ITIS
Rutilus basak;Leucos basak;FE
Rutilus frisii;Rutilus kutum;WORMS
Rutilus ohridanus;Leucos basak;FE
Rutilus panosi;Leucos panosi;
Rutilus pigus;Rutilus virgo;FB
Rutilus prespensis;Leucos basak;FE
Rutilus rubilio;Achondrostoma arcasii;FE
Rutilus rutilus;Rutilus caspicus;WORMS
Rutilus ylikiensis;Leucos ylikiensis;
Rypticus saponaceus;Rypticus bicolor;WORMS
Sabanejewia aurata;Sabanejewia kubanica;FB
Sabella pavonina;Sabella spallanzanii;
Sagartia elegans;Cylista elegans;
Sagartia troglodytes;Cereus pedunculatus;
Sagartiogeton undatus;Cylista undata;
Sagitta elegans;Parasagitta elegans;
Sagitta setosa;Parasagitta setosa;
Salamandrina terdigitata;Salamandrina terdigitata;ITIS
Salicarus roseri;Salicarus (Salicarus) roseri;FE
Salmo farioides;Salmo zrmanjaensis;
Salmo lacustris;Salmo trutta;
Salmo letnica;Salmo lumi;FB
Salmo macedonicus;Salmo peristericus;FB
Salmo trutta;Alestes dentex;WORMS
Salvelinus alpinus;Salvelinus malma;WORMS
Samia walkeri;Samia cynthia;
Sapromyza albiceps;Paralauxania albiceps;
Sapromyza amabilis;Sapromyza (Sapromyza) amabilis;
Sapromyza apicalis;Sapromyza (Sapromyza) apicalis;SyDip
Sapromyza basalis;Sapromyza (Sapromyza) basalis;
Sapromyza hyalinata;Sapromyza (Schumannimyia) hyalinata;FE
Sapromyza intonsa;Sapromyza (Sapromyza) intonsa;
Sapromyza obscuripennis;Sapromyza (Sapromyza) obscuripennis;
Sapromyza opaca;Sapromyza (Sapromyza) opaca;
Sapromyza quadripunctata;Sapromyza (Sapromyzosoma) quadripunctata;
Sapromyza schnabli;Sapromyza (Sapromyza) schnabli;
Sapromyza setiventris;Sapromyza (Sapromyza) setiventris;
Sapromyza sexpunctata;Sapromyza (Sapromyza) sexpunctata;
Sapromyza simplicior;Sapromyza (Sapromyza) simplicior;
Sapromyza zetterstedti;Sapromyza (Sapromyza) zetterstedti;
Sapromyzosoma quadricincta;Sapromyza (Sapromyzosoma) quadricincta;FE
Sapyga decemguttata;Sapygina decemguttata;
Sarcophaga adriatica;Sarcophaga (Sarcophaga) adriatica;
Sarcophaga aegyptica;Sarcophaga (Liosarcophaga) aegyptica;
Sarcophaga africa;Sarcophaga (Bercaea) africa;
Sarcophaga agnata;Sarcophaga (Helicophagella) agnata;
Sarcophaga albiceps;Sarcophaga (Parasarcophaga) albiceps;
Sarcophaga amita;Sarcophaga (Heteronychia) amita;
Sarcophaga anaces;Sarcophaga (Krameromyia) anaces;
Sarcophaga aratrix;Liosarcophaga aratrix;
Sarcophaga arcipes;Sarcophaga (Heteronychia) arcipes;
Sarcophaga argyrostoma;Sarcophaga (Liopygia) argyrostoma;
Sarcophaga balanina;Sarcophaga (Heteronychia) balanina;
Sarcophaga baranoffi;Blaesoxipha (Blaesoxipha) formosana;
Sarcophaga bulgarica;Sarcophaga (Heteronychia) bulgarica;
Sarcophaga caerulescens;Sarcophaga (Robineauella) caerulescens;
Sarcophaga carnaria;Sarcophaga (Sarcophaga) carnaria;FE
Sarcophaga corsicana;Sarcophaga (Thyrsocnema) corsicana;
Sarcophaga crassimargo;Sarcophaga (Helicophagella) crassimargo;
Sarcophaga crassipalpis;Sarcophaga (Liopygia) crassipalpis;
Sarcophaga croatica;Sarcophaga (Sarcophaga) croatica;FE
Sarcophaga cucullans;Sarcophaga (Discachaeta) cucullans;
Sarcophaga cultellata;Sarcophaga (Liopygia) cultellata;
Sarcophaga depressifrons;Sarcophaga (Heteronychia) depressifrons;
Sarcophaga dissimilis;Sarcophaga (Heteronychia) dissimilis;
Sarcophaga dux;Sarcophaga (Liosarcophaga) dux;
Sarcophaga emdeni;Sarcophaga (Liosarcophaga) emdeni;
Sarcophaga filia;Sarcophaga (Heteronychia) filia;
Sarcophaga gabrielei;Sarcophaga (Heteronychia) gabrielei;
Sarcophaga giganta;Sarcophaga (Heteronychia) giganta;
Sarcophaga haemorrhoa;Sarcophaga (Heteronychia) haemorrhoa;
Sarcophaga haemorrhoides;Sarcophaga (Heteronychia) haemorrhoides;
